ticker,name,ISIN,申万行业分类,申万行业代码,中信行业分类,中信行业代码,上证50,沪深300,中证500,市值,申万一级名称,申万二级名称
600717.SH,天津港,CNE000000L16,交通运输-港口Ⅱ-港口Ⅲ,6117000000000000-6117010000000000-6117010100000000,交通运输--航运港口--港口,b10o000000000000-b10o030000000000-b10o030200000000,否,否,是,116.4835418,交通运输,港口Ⅱ
600718.SH,东软集团,CNE000000KJ6,计算机-计算机应用-IT服务,1000012601000000-6122020000000000-1000012603000000,计算机--计算机软件--行业应用软件,b10r000000000000-b10r020000000000-b10r020200000000,否,否,是,141.7544507,计算机,计算机应用
600719.SH,大连热电,CNE000000L57,公用事业-电力-热电,6116000000000000-6116010000000000-6116010400000000,电力及公用事业--发电及电网--火电,b104000000000000-b104010000000000-b104010100000000,否,否,否,16.3862838,公用事业,电力
600720.SH,祁连山,CNE000000L65,建筑材料-水泥制造Ⅱ-水泥制造Ⅲ,6106010000000000-6106010200000000-1000012546000000,建材--结构材料--水泥,b108000000000000-1000034723000000-1000034724000000,否,否,否,119.7039615,建筑材料,水泥制造Ⅱ
600721.SH,ST百花,CNE000000KQ1,医药生物-医疗服务Ⅱ-医疗服务Ⅲ,6115000000000000-6115060000000000-6115060100000000,医药--其他医药医疗--医疗服务,b10i000000000000-b10i040000000000-b10i040300000000,否,否,否,16.24331757,医药生物,医疗服务Ⅱ
600722.SH,金牛化工,CNE000000KR9,化工-化学原料-其他化学原料,6103000000000000-6103030000000000-6103030400000000,基础化工--化学原料--氯碱,b106000000000000-b106030000000000-b106030200000000,否,否,否,28.91358623,化工,化学原料
600723.SH,首商股份,CNE000000L73,商业贸易-一般零售-百货,6120000000000000-1000012591000000-1000012592000000,商贸零售--一般零售--百货,b10e000000000000-b10e010000000000-b10e010100000000,否,否,否,62.41703612,商业贸易,一般零售
600724.SH,宁波富达,CNE000000L81,房地产-房地产开发Ⅱ-房地产开发Ⅲ,6118000000000000-6118010000000000-6118010100000000,房地产--房地产开发和运营--住宅物业开发,b10n000000000000-b10n010000000000-b10n010100000000,否,否,否,55.78630534,房地产,房地产开发Ⅱ
600725.SH,ST云维,CNE000000KW9,采掘-煤炭开采Ⅱ-焦炭加工,6102000000000000-6102010000000000-6102010200000000,煤炭--煤炭化工--焦炭,b102000000000000-b102020000000000-b102020100000000,否,否,否,23.786671,采掘,煤炭开采Ⅱ
600726.SH,华电能源,CNE000000KX7,公用事业-电力-火电,6116000000000000-6116010000000000-6116010100000000,电力及公用事业--发电及电网--火电,b104000000000000-b104010000000000-b104010100000000,否,否,否,50.74021895,公用事业,电力
600727.SH,鲁北化工,CNE000000KK4,化工-化学制品-磷肥,6103000000000000-6103040000000000-6103040200000000,基础化工--农用化工--磷肥及磷化工,b106000000000000-b106010000000000-1000034699000000,否,否,否,41.44091778,化工,化学制品
600728.SH,佳都科技,CNE000000L99,计算机-计算机应用-IT服务,1000012601000000-6122020000000000-1000012603000000,计算机--计算机软件--行业应用软件,b10r000000000000-b10r020000000000-b10r020200000000,否,否,是,152.7187115,计算机,计算机应用
600729.SH,重庆百货,CNE000000LF2,商业贸易-一般零售-多业态零售,6120000000000000-1000012591000000-1000012594000000,商贸零售--一般零售--综合业态,b10e000000000000-b10e010000000000-1000034764000000,否,否,是,124.7635859,商业贸易,一般零售
600730.SH,中国高科,CNE000000LJ4,综合-综合Ⅱ-综合Ⅲ,6123000000000000-6123010000000000-6123010100000000,消费者服务--教育--高等及职业教育,b10f000000000000-1000034776000000-1000034780000000,否,否,否,28.7461441,综合,综合Ⅱ
600731.SH,湖南海利,CNE000000LK2,化工-化学制品-农药,6103000000000000-6103040000000000-6103040300000000,基础化工--农用化工--农药,b106000000000000-b106010000000000-b106010500000000,否,否,否,44.68701541,化工,化学制品
600732.SH,爱旭股份,CNE000000LN6,房地产-房地产开发Ⅱ-房地产开发Ⅲ,6118000000000000-6118010000000000-6118010100000000,电力设备及新能源--电源设备--太阳能,b10b000000000000-b10b030000000000-b10b030300000000,否,否,否,357.1721394,房地产,房地产开发Ⅱ
600733.SH,北汽蓝谷,CNE000000LP1,汽车-汽车整车-乘用车,1000012588000000-6109040000000000-6109040100000000,汽车--乘用车Ⅱ--乘用车Ⅲ,b10d000000000000-b10d010000000000-b10d010100000000,否,否,是,307.0926557,汽车,汽车整车
600734.SH,*ST实达,CNE000000LS5,通信-通信设备-终端设备,1000012611000000-6110020000000000-6110020200000000,计算机--计算机设备--通用计算机设备,b10r000000000000-b10r010000000000-b10r010100000000,否,否,否,10.20690598,通信,通信设备
600735.SH,新华锦,CNE000000LQ9,轻工制造-家用轻工-其他家用轻工,6114000000000000-6114020000000000-6114020300000000,商贸零售--贸易Ⅱ--贸易Ⅲ,b10e000000000000-b10e020000000000-b10e020100000000,否,否,否,21.88275163,轻工制造,家用轻工
600736.SH,苏州高新,CNE000000LV9,房地产-房地产开发Ⅱ-房地产开发Ⅲ,6118000000000000-6118010000000000-6118010100000000,房地产--房地产开发和运营--园区综合开发,b10n000000000000-b10n010000000000-b10n010300000000,否,否,否,56.64361102,房地产,房地产开发Ⅱ
600737.SH,中粮糖业,CNE000000LH8,农林牧渔-农产品加工-其他农产品加工,6101000000000000-6101020000000000-1000004586000000,农林牧渔--农产品加工Ⅱ--农产品加工Ⅲ,b10k000000000000-1000034803000000-1000034804000000,否,否,是,186.7214503,农林牧渔,农产品加工
600738.SH,兰州民百,CNE000000LW7,商业贸易-商业物业经营-专业市场,6120000000000000-6120010300000000-1000012597000000,商贸零售--一般零售--百货,b10e000000000000-b10e010000000000-b10e010100000000,否,否,否,56.07617451,商业贸易,商业物业经营
600739.SH,辽宁成大,CNE000000LY3,医药生物-生物制品Ⅱ-生物制品Ⅲ,6115000000000000-6115020000000000-6115020100000000,非银行金融--证券Ⅱ--证券Ⅲ,b10m000000000000-b10m010000000000-b10m010100000000,否,否,是,348.1619541,医药生物,生物制品Ⅱ
600740.SH,山西焦化,CNE000000LD7,采掘-煤炭开采Ⅱ-焦炭加工,6102000000000000-6102010000000000-6102010200000000,煤炭--煤炭化工--焦炭,b102000000000000-b102020000000000-b102020100000000,否,否,否,121.4051254,采掘,煤炭开采Ⅱ
600741.SH,华域汽车,CNE000000M15,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,1000012588000000-6109030000000000-6109030100000000,汽车--汽车零部件Ⅱ--汽车零部件Ⅲ,b10d000000000000-b10d030000000000-b10d030100000000,否,是,否,983.9651554,汽车,汽车零部件Ⅱ
600742.SH,一汽富维,CNE000000M07,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,1000012588000000-6109030000000000-6109030100000000,汽车--汽车零部件Ⅱ--汽车零部件Ⅲ,b10d000000000000-b10d030000000000-b10d030100000000,否,否,否,74.80772422,汽车,汽车零部件Ⅱ
600743.SH,华远地产,CNE000000M31,房地产-房地产开发Ⅱ-房地产开发Ⅲ,6118000000000000-6118010000000000-6118010100000000,房地产--房地产开发和运营--住宅物业开发,b10n000000000000-b10n010000000000-b10n010100000000,否,否,否,52.0834394,房地产,房地产开发Ⅱ
600744.SH,华银电力,CNE000000M56,公用事业-电力-火电,6116000000000000-6116010000000000-6116010100000000,电力及公用事业--发电及电网--火电,b104000000000000-b104010000000000-b104010100000000,否,否,否,57.88653891,公用事业,电力
600745.SH,闻泰科技,CNE000000M72,电子-电子制造-电子零部件制造,6108000000000000-1000004583000000-1000004611000000,通信--通信设备制造--通信终端及配件,b10q000000000000-b10q020000000000-b10q020300000000,是,是,否,1263.113822,电子,电子制造
600746.SH,江苏索普,CNE000000M64,化工-化学制品-其他化学制品,6103000000000000-6103040000000000-6103040900000000,基础化工--化学原料--其他化学原料,b106000000000000-b106030000000000-b106030800000000,否,否,否,71.07801474,化工,化学制品
600748.SH,上实发展,CNE000000MF0,房地产-房地产开发Ⅱ-房地产开发Ⅲ,6118000000000000-6118010000000000-6118010100000000,房地产--房地产开发和运营--住宅物业开发,b10n000000000000-b10n010000000000-b10n010100000000,否,否,是,97.3929207,房地产,房地产开发Ⅱ
600749.SH,西藏旅游,CNE000000MJ2,休闲服务-景点-自然景点,6121000000000000-6121020000000000-6121020200000000,消费者服务--旅游及休闲--景区,b10f000000000000-b10f010000000000-b10f010100000000,否,否,否,20.76734481,休闲服务,景点
600750.SH,江中药业,CNE000000M80,医药生物-中药Ⅱ-中药Ⅲ,6115000000000000-6115050000000000-6115050100000000,医药--中药生产--中成药,b10i000000000000-b10i020000000000-b10i020200000000,否,否,否,69.993,医药生物,中药Ⅱ
600751.SH,海航科技,CNE000000MG8,电子-其他电子Ⅱ-其他电子Ⅲ,6108000000000000-6108020000000000-6108020100000000,计算机--云服务--咨询实施及其他服务,b10r000000000000-1000034845000000-1000034849000000,否,否,是,97.70768329,电子,其他电子Ⅱ
600753.SH,东方银星,CNE000000ML8,商业贸易-贸易Ⅱ-贸易Ⅲ,6120000000000000-6120020000000000-6120020100000000,商贸零售--贸易Ⅱ--贸易Ⅲ,b10e000000000000-b10e020000000000-b10e020100000000,否,否,否,27.45344,商业贸易,贸易Ⅱ
600754.SH,锦江酒店,CNE000000MK0,休闲服务-酒店Ⅱ-酒店Ⅲ,6121000000000000-6121030000000000-6121030100000000,消费者服务--酒店及餐饮--酒店,b10f000000000000-b10f020000000000-b10f020100000000,否,否,是,465.1739353,休闲服务,酒店Ⅱ
600755.SH,厦门国贸,CNE000000MN4,商业贸易-贸易Ⅱ-贸易Ⅲ,6120000000000000-6120020000000000-6120020100000000,商贸零售--贸易Ⅱ--贸易Ⅲ,b10e000000000000-b10e020000000000-b10e020100000000,否,否,是,134.1416202,商业贸易,贸易Ⅱ
600756.SH,浪潮软件,CNE000000M49,计算机-计算机应用-IT服务,1000012601000000-6122020000000000-1000012603000000,计算机--计算机软件--行业应用软件,b10r000000000000-b10r020000000000-b10r020200000000,否,否,否,50.9159141,计算机,计算机应用
600757.SH,长江传媒,CNE000000MQ7,传媒-文化传媒-平面媒体,6122010000000000-1000012604000000-6122010100000000,传媒--媒体--出版,b10s000000000000-b10s010000000000-b10s010100000000,否,否,是,68.81397048,传媒,文化传媒
600758.SH,辽宁能源,CNE000000MW5,采掘-煤炭开采Ⅱ-煤炭开采Ⅲ,6102000000000000-6102010000000000-6102010100000000,煤炭--煤炭化工--其他煤化工,b102000000000000-b102020000000000-b102020200000000,否,否,否,40.85033747,采掘,煤炭开采Ⅱ
600759.SH,洲际油气,CNE000000MV7,采掘-石油开采Ⅱ-石油开采Ⅲ,6102000000000000-6102030000000000-6102030100000000,石油石化--石油开采Ⅱ--石油开采Ⅲ,b101000000000000-b101010000000000-b101010100000000,否,否,否,44.36474735,采掘,石油开采Ⅱ
600760.SH,中航沈飞,CNE000000MH6,国防军工-航空装备Ⅱ-航空装备Ⅲ,1000012579000000-1000012583000000-1000012584000000,国防军工--其他军工Ⅱ--其他军工Ⅲ,b10c000000000000-b10c030000000000-b10c030100000000,否,是,否,758.4508368,国防军工,航空装备Ⅱ
600761.SH,安徽合力,CNE000000MM6,机械设备-专用设备-工程机械,6107000000000000-6107040000000000-6107040200000000,机械--工程机械Ⅱ--叉车,b10a000000000000-b10a010000000000-1000034743000000,否,否,否,112.9515904,机械设备,专用设备
600763.SH,通策医疗,CNE000000MZ8,医药生物-医疗服务Ⅱ-医疗服务Ⅲ,6115000000000000-6115060000000000-6115060100000000,医药--其他医药医疗--医疗服务,b10i000000000000-b10i040000000000-b10i040300000000,否,否,否,661.255872,医药生物,医疗服务Ⅱ
600764.SH,中国海防,CNE000000N30,国防军工-地面兵装Ⅱ-地面兵装Ⅲ,1000012579000000-1000012585000000-1000012586000000,国防军工--其他军工Ⅱ--其他军工Ⅲ,b10c000000000000-b10c030000000000-b10c030100000000,否,否,否,231.0966763,国防军工,地面兵装Ⅱ
600765.SH,中航重机,CNE000000N22,国防军工-航空装备Ⅱ-航空装备Ⅲ,1000012579000000-1000012583000000-1000012584000000,国防军工--航空航天--航天军工,b10c000000000000-b10c010000000000-b10c010200000000,否,否,是,165.9476363,国防军工,航空装备Ⅱ
600766.SH,园城黄金,CNE000000N55,有色金属-黄金Ⅱ-黄金Ⅲ,6105000000000000-6105020500000000-1000012540000000,有色金属--贵金属--黄金,b103000000000000-b103010000000000-b103010100000000,否,否,否,15.51649608,有色金属,黄金Ⅱ
600767.SH,ST运盛,CNE000000N89,医药生物-医疗服务Ⅱ-医疗服务Ⅲ,6115000000000000-6115060000000000-6115060100000000,医药--其他医药医疗--医疗服务,b10i000000000000-b10i040000000000-b10i040300000000,否,否,否,10.50311361,医药生物,医疗服务Ⅱ
600768.SH,宁波富邦,CNE000000N63,有色金属-工业金属-铝,6105000000000000-1000012617000000-6105020200000000,有色金属--工业金属--铝,b103000000000000-b103020000000000-b103020500000000,否,否,否,13.32122112,有色金属,工业金属
600769.SH,祥龙电业,CNE000000MX3,建筑装饰-房屋建设Ⅱ-房屋建设Ⅲ,6106020000000000-1000004601000000-1000012549000000,电力及公用事业--环保及公用事业--环保及水务,b104000000000000-b104020000000000-1000034695000000,否,否,否,19.98628476,建筑装饰,房屋建设Ⅱ
600770.SH,综艺股份,CNE000000N97,综合-综合Ⅱ-综合Ⅲ,6123000000000000-6123010000000000-6123010100000000,综合--综合Ⅱ--综合Ⅲ,b10t000000000000-b10t010000000000-b10t010100000000,否,否,是,76.05,综合,综合Ⅱ
600771.SH,广誉远,CNE000000MY1,医药生物-中药Ⅱ-中药Ⅲ,6115000000000000-6115050000000000-6115050100000000,医药--化学制药--化学制剂,b10i000000000000-b10i010000000000-b10i010200000000,否,否,否,71.97955567,医药生物,中药Ⅱ
600773.SH,西藏城投,CNE000000MT1,房地产-房地产开发Ⅱ-房地产开发Ⅲ,6118000000000000-6118010000000000-6118010100000000,房地产--房地产开发和运营--住宅物业开发,b10n000000000000-b10n010000000000-b10n010100000000,否,否,否,50.81896613,房地产,房地产开发Ⅱ
600774.SH,汉商集团,CNE000000NC5,商业贸易-一般零售-多业态零售,6120000000000000-1000012591000000-1000012594000000,商贸零售--专业市场经营Ⅱ--专业市场经营Ⅲ,b10e000000000000-1000034772000000-1000034773000000,否,否,否,29.68479866,商业贸易,一般零售
600775.SH,南京熊猫,CNE000000NB7,通信-通信设备-终端设备,1000012611000000-6110020000000000-6110020200000000,通信--通信设备制造--通信终端及配件,b10q000000000000-b10q020000000000-b10q020300000000,否,否,否,67.80681885,通信,通信设备
600776.SH,东方通信,CNE000000ND3,通信-通信设备-通信传输设备,1000012611000000-6110020000000000-6110020300000000,通信--通信设备制造--其他通信设备,b10q000000000000-b10q020000000000-b10q020200000000,否,否,是,164.4104084,通信,通信设备
600777.SH,新潮能源,CNE000000NJ0,采掘-石油开采Ⅱ-石油开采Ⅲ,6102000000000000-6102030000000000-6102030100000000,石油石化--石油开采Ⅱ--石油开采Ⅲ,b101000000000000-b101010000000000-b101010100000000,否,否,是,113.5682803,采掘,石油开采Ⅱ
600778.SH,友好集团,CNE000000NG6,商业贸易-一般零售-多业态零售,6120000000000000-1000012591000000-1000012594000000,商贸零售--一般零售--百货,b10e000000000000-b10e010000000000-b10e010100000000,否,否,否,13.8925143,商业贸易,一般零售
600779.SH,水井坊,CNE000000NH4,食品饮料-饮料制造-白酒,6112000000000000-6112030000000000-6112030100000000,食品饮料--酒类--白酒,b10j000000000000-b10j010000000000-b10j010100000000,否,否,是,350.0429926,食品饮料,饮料制造
600780.SH,通宝能源,CNE000000NK8,公用事业-电力-火电,6116000000000000-6116010000000000-6116010100000000,电力及公用事业--发电及电网--火电,b104000000000000-b104010000000000-b104010100000000,否,否,否,39.32503654,公用事业,电力
600781.SH,*ST辅仁,CNE000000NM4,医药生物-化学制药-化学制剂,6115000000000000-6115010000000000-6115010200000000,医药--中药生产--中成药,b10i000000000000-b10i020000000000-b10i020200000000,否,否,否,23.83198546,医药生物,化学制药
600782.SH,新钢股份,CNE000000NP7,钢铁-钢铁Ⅱ-普钢,6104000000000000-6104010000000000-6104010100000000,钢铁--普钢--板材,b105000000000000-b105010000000000-b105010200000000,否,否,是,150.5077113,钢铁,钢铁Ⅱ
